label,task_idx,p00,p01,p10,p11,Delta_mean,Delta_peak,Delta_stability,Theta_mean,Theta_peak,Theta_stability,Alpha_mean,Alpha_peak,Alpha_stability,Beta_mean,Beta_peak,Beta_stability,Gamma_mean,Gamma_peak,Gamma_stability
P13,4,0.24,0.02,0.36,0.38,66.63500872101656,172.37568508476733,-47.786814249815215,9.609820189813995,30.31684526802855,-7.481670034868963,71.42110666967969,130.54467422948343,-36.781430515242945,55.72359883964464,114.32237677316331,-23.551388656998583,39.27916759408162,88.2143427709313,-20.872747020213996
P13,5,0.19,0.01,0.5,0.3,48.137123115929825,229.37197663859877,-61.174615707253984,9.938147374694367,18.648005196989306,-3.754488989873197,143.53489879373274,508.3883666044336,-150.0049307194827,56.25849662773322,112.74568183808684,-26.182379228642375,24.57255378622548,49.16119744502246,-10.8421878630792
P13,6,0.29,0.02,0.32,0.37,67.23476765086802,177.9823264636101,-49.47100381501105,14.959032749036373,56.16486425083848,-13.335857590206523,51.87529381985065,112.49477470933942,-34.50273707788104,64.59816045351323,106.36371330417361,-26.109151474387552,20.461207765650514,38.55680482004935,-9.34764862203086
P13,7,0.2,0.04,0.38,0.38,47.79490988521446,157.92046979318366,-42.89343195445661,20.24301216051825,43.74533774820607,-11.048983142668252,39.60968676321579,200.49031888711013,-34.81423578917213,63.0476137045136,152.84889871100387,-31.236078071305766,29.315343593534678,60.54992346573616,-13.22746995438624
P13,8,0.2,0.04,0.43,0.33,75.65915048016006,439.914091789975,-90.47011940884846,23.117234257764068,49.23190303445125,-11.775520610055104,119.37779056638703,434.3160679117501,-107.23104831411771,63.81993504138912,149.83514071276892,-34.778498132883456,26.261710489618455,45.031671672165636,-8.623435842634134
P13,9,0.24,0.04,0.43,0.29,18.74409791565119,53.593124648368146,-14.730060743985035,23.38942185482628,58.400767120358125,-15.88437042684932,141.0172286096481,369.7558943807577,-101.9751788817498,69.9642656821942,149.75394732105244,-38.77255186937893,20.057803248706037,53.294343276416384,-13.89953924625383
P13,10,0.22,0.01,0.44,0.33,176.9608742821583,548.5791176032048,-175.38267879631485,19.752038146986873,50.08482194656357,-12.737119201087213,116.53467063345629,447.84951964423453,-115.93765991948986,56.51872955104576,125.11068090249158,-23.013379514969863,32.242303589960834,66.13226404374026,-16.897881755264123
P13,11,0.17,0.03,0.48,0.32,81.11585132202875,305.4819516089567,-48.473728690324016,16.925186680960465,39.58587081672762,-9.21148585536694,43.28657182552267,101.74033419891023,-18.00482161651381,75.97566361419936,141.00401360545928,-36.858144761403786,35.83688573798686,65.49675355989785,-13.740232181399907
P13,12,0.25,0.04,0.36,0.35,183.35983608719266,536.0903297347044,-158.68362071937193,13.068581455035588,34.66745398694327,-8.98553065871959,29.821929136516843,93.6791254840861,-27.578503866330106,106.98602954335539,191.08735696318504,-48.771324069474964,50.97711002243451,111.7767920719312,-25.815245989021808
P13,13,0.22,0.04,0.5,0.24,197.43722098014064,547.8323410235897,-149.04461471419856,11.284369756218345,22.68617731249884,-6.443814774259887,12.17312020214414,32.1710708076273,-6.368505032209286,59.88327052409631,102.11415318690374,-21.273778066066726,34.953516080822425,57.61240577467832,-11.359494819747624
P13,14,0.25,0.05,0.37,0.33,50.29344315416115,158.36828201563208,-33.68972549576509,22.461335531286704,48.88306262974024,-12.938439186034792,91.93472284039797,218.37459856092119,-59.20577509307457,92.73315126604152,167.04625030898612,-34.66319364633706,42.317020810533364,75.9949207835821,-14.255271767874191
P13,15,0.26,0.04,0.38,0.32,58.98154684971194,184.69891475646918,-47.63087009648123,13.126806550551576,33.809581706990116,-7.649086912046436,101.51177618295674,267.10352027262206,-62.79420970776789,142.37782931137573,274.89464959161137,-69.09259243874678,48.402839390771504,79.71914891782892,-17.629421497148538
P13,16,0.19,0.05,0.47,0.29,90.5372544995718,276.8288409906826,-75.03993680185894,17.23304862263784,139.47187197648674,-21.249508041347838,69.85487342013815,350.3806569233537,-65.79321062093192,84.44990183419864,194.8009080422871,-46.45516061864307,78.40891904784002,177.7967682779178,-47.08518259032419
P13,17,0.23,0.05,0.4,0.32,63.2922388573814,159.96024117184788,-44.60022027594642,27.035573307739103,64.19941615558608,-19.404260697139947,113.76251241754413,218.3089950282378,-60.20823983210621,74.2033828914093,156.59476283857998,-31.629590373095485,70.37068813614854,120.03435400587341,-24.744831070158835
P13,18,0.18,0.01,0.43,0.38,177.0045630678993,513.6606132688714,-146.11692565054975,12.419396904094,32.84552784596617,-9.416196644058319,54.058869143097866,158.18913249551161,-42.761301665230725,79.69968388955837,127.76092786866312,-29.67372916172118,64.90722246567537,122.69724091817987,-30.990945939504932
P13,19,0.18,0.02,0.49,0.31,1626.5130409548879,5019.261853954482,-1026.934581236537,31.490249493626223,109.7785158426829,-27.4649613483967,142.75219234969586,303.10397871773023,-96.94992770803799,122.66326222594662,210.35973027333287,-45.59190717439511,55.646477711554326,133.47461938878752,-24.75504307977421
P13,20,0.21,0.03,0.39,0.37,611.1612173752999,1349.857161019222,-415.0567800021032,19.306448533879273,43.94833837373905,-12.788345091407663,130.51174485791012,424.6717296486083,-111.44162604677251,88.69580531144041,185.54868892080037,-40.94686681508856,32.72406647014861,77.5171671909876,-16.576994194820394
P13,21,0.28,0.03,0.41,0.28,63.64463210698358,215.79626201409502,-58.18207961032006,19.771938504878246,63.126857530471135,-15.080182591105048,144.90632832077722,405.11487217934473,-122.31383954101777,86.75207821995949,180.84922515498437,-42.042971209853725,36.048256537913915,57.9897855195467,-10.38289689227743
P13,22,0.27,0.04,0.36,0.33,63.09340320828894,131.22526895781652,-36.94440406187659,20.557811496403247,42.53499419244398,-10.76679268641582,88.16582769746138,227.48027113417584,-48.769383807754465,84.28285947869227,157.7726958903906,-25.213202185455042,43.59885512505756,63.74941580728632,-8.664173091848781
P13,23,0.2,0.05,0.48,0.27,73.29840648119944,218.12297884749995,-62.32924633741479,16.699447763038176,36.83900500049781,-8.034170810964829,57.28248468195496,123.3856750786742,-31.92423320861076,64.93294708566708,128.8234181135492,-30.133512012547904,30.181034336283297,69.80666029404532,-17.061370512851365
P13,24,0.28,0.02,0.38,0.32,57.442832282856145,173.19313156160877,-43.43664906559046,18.79399840310756,38.56907502780808,-10.194490224880681,47.997671061226406,108.20162711522863,-28.973341664898292,88.22464737101356,179.31609801537329,-43.31490020210921,53.246590409069384,130.23844610018497,-30.596801771694402
P13,25,0.23,0.03,0.45,0.29,87.71433375337813,257.6697518175979,-72.23463041510416,19.35403541286232,41.623727126693126,-10.671826079277546,62.607090255645474,184.42059094359377,-49.25513207086267,132.66301362588197,343.2990782750653,-69.54209348672731,69.74223949336428,134.9482473528413,-31.93934769662514
P13,26,0.19,0.04,0.49,0.28,134.53903666779595,510.7244857212006,-145.08969533188545,16.512628829510643,42.455683675510315,-10.414658128307273,72.37376942036765,145.84759484978204,-43.38799234501047,104.2782150664227,270.30959502385116,-62.99910255200791,54.75775565886876,97.36595415334514,-20.31989194216177
P13,27,0.17,0.05,0.48,0.3,53.030715436146345,149.6404151713782,-32.99343143797682,17.18370634379491,42.27424199345044,-11.177739789276004,33.570424428625344,118.3276826478745,-30.44528232855903,130.92803934179776,248.99329157580638,-52.642905077646,52.23820901327955,109.32879105220363,-29.910337335658017
P13,28,0.25,0.05,0.43,0.27,119.19997898486298,666.0107148305468,-122.28565549919507,20.631200077261834,54.06369918504722,-13.976206703308758,99.43234873517692,270.6036200889032,-75.7334349418486,135.73085727153955,337.6791603235674,-72.13088889149276,45.15082583156514,99.83153936995723,-23.284060835745752
P13,29,0.19,0.03,0.44,0.34,469.14708918711557,879.4326764639984,-201.41760620429375,55.33732539375913,213.6091535223179,-57.43601837038012,202.2437879874944,358.9007267204803,-94.50397559866582,141.79468727761912,246.00700510040383,-49.443684376351776,33.00202040029887,61.377847321762246,-15.909851294511226
P13,30,0.1,0.03,0.51,0.36,1050.7974718729315,3821.330807494965,-1113.281405224039,98.63128797235389,322.3474985346161,-93.77594476536534,87.98253011170208,183.94114623736846,-49.59373471631919,137.1417431724579,258.61996666125566,-47.33662820634199,39.17024468138644,60.33040284667446,-9.877453184007884
P14,1,0.24,0.05,0.44,0.27,48.65221688886053,109.59196737252859,-33.379710232410105,9.827982362211289,20.226100842451295,-6.535953117163437,128.0909456117184,236.85444161430775,-51.4800507653134,32.022865501321185,56.89511634283317,-12.94316174945541,4.765721520938506,9.719622514042797,-1.6402514998052948
P14,2,0.2,0.05,0.47,0.28,78.72485573855917,210.3183461057136,-53.043460989682345,10.975858297084791,39.968804778101564,-11.008452628613176,58.005527649137676,111.03797679058212,-37.92719056871976,20.689930170845617,38.519633488638064,-8.64913590726103,7.203746502772374,16.745355439412855,-3.8082182114994296
P14,3,0.24,0.05,0.39,0.32,37.12823925106218,119.59083897700376,-31.95944696498546,25.407200541438236,75.45600576038575,-22.84119436980022,109.45393759192092,255.905115727495,-75.61316749241139,36.05225276257302,68.19555243638163,-14.718480730190969,7.585179853808187,16.265200881690472,-3.9838775645362947
P14,4,0.2,0.04,0.43,0.33,9.09579463614799,32.30500897093408,-9.156686913431725,10.509523347544976,29.890390414172916,-7.372841679997617,122.30421050928418,244.4653161078606,-64.72385754155594,27.461079416673236,56.34032147668134,-11.765399332912244,7.313968325171857,14.747448967881152,-3.2197933361458246
P14,5,0.2,0.02,0.42,0.36,11.442724036057182,43.95395896676972,-12.141498299856755,38.629084236604996,126.30203686777605,-32.65201802135911,108.36630843863398,234.90371628511355,-53.299188598143765,43.696796515938985,87.48314811825466,-16.220275730521344,6.537889200758205,17.27065925774001,-3.9171102775602544
P14,6,0.13,0.04,0.4,0.43,969.814839955456,6943.474260707071,-1942.8451604673098,30.540822196682164,179.31647492600626,-50.178972924062194,27.274776003074393,151.85896110638683,-32.414075214102496,32.50018290158929,132.12554259559613,-26.262459069669337,8.602080697098184,19.703777099624265,-3.569418093579767
P14,7,0.17,0.04,0.45,0.34,108.12270913098169,229.21065017221835,-60.28243740739257,15.736560491692092,52.055973149912816,-14.37231149589203,24.559668505583723,61.623831964821136,-15.23792836350616,53.148522931262654,120.41290425355047,-27.894326748740312,9.869449007383816,20.86070913392763,-4.257062014285543
P14,8,0.26,0.03,0.43,0.28,20.37861798162544,52.0487957826915,-12.293975105144494,7.493130954446137,26.932599786352316,-6.622058676621537,99.33240333760722,369.70235530903534,-112.57143599197,45.44969484005529,94.2892748812841,-21.14215057294178,10.228191697505649,22.38687031415324,-5.438503661574083
P14,9,0.19,0.02,0.44,0.35,32.59792551287967,112.59537329474236,-32.95718020080108,5.3902099730348105,19.00433839949921,-4.952282152408646,23.363571205656953,70.4048440839235,-19.356667611503816,27.35293150299515,71.8821331085837,-12.626616317597463,7.856725284830315,24.075195593040988,-5.552978183854117
P14,10,0.3,0.07,0.4,0.23,47.448130983378526,140.11625222526564,-31.02023473558551,6.160622527727451,19.239906494880977,-4.036638003373517,10.29779775272664,32.860067226438076,-5.9349777086268265,18.504992415795,41.19779692518854,-7.479706836992728,8.755767989981127,21.64889740649445,-5.103331248062978
P14,11,0.22,0.03,0.49,0.26,32.56937809242492,167.2080493310189,-45.10307057592768,22.086246740593417,74.321442725201,-20.5800050453766,41.643536448820385,104.77311708555999,-27.776152961716466,32.3150719435209,79.68454566723301,-17.066612313577625,6.350550292933882,10.688081772989907,-2.1364341903207786
P14,12,0.23,0.02,0.45,0.3,22.46352926433248,85.38785917237226,-22.00625171157806,14.404345579494564,38.44529988154757,-9.830410975802911,97.74724005820559,319.7532901189816,-79.08111962993738,34.54522734327651,71.17072466720792,-13.410216824281852,7.457349574362009,13.595708974232497,-3.1973184400539183
P14,13,0.28,0.04,0.34,0.34,101.1089742759429,358.9322757091088,-105.5089301538148,17.34649418611805,47.95979277295362,-11.349710927443182,42.393067232390976,102.28146838291579,-27.771440718310092,29.200646398914394,68.27080711302469,-16.628597118491335,6.888437200761042,15.578295885628261,-2.834967107135653
P14,14,0.2,0.02,0.32,0.46,21.53200146361511,84.45131821359693,-21.220576653322954,13.993465849994053,48.686370459680475,-12.111470141363236,64.79625088493617,235.782821209188,-65.537384482952,30.982492122007066,86.15482907287569,-19.57413197522478,8.97462371027323,21.202754670508522,-4.910366524183895
P14,15,0.23,0.02,0.38,0.37,24061.482086325803,99149.4765687514,-28647.099085619393,827.5376044944891,5154.577027157007,-1476.0959097671278,97.79676086243562,604.0264284276659,-169.39570343724182,166.91194604391694,1209.6600474601219,-369.64831321698296,16.44675830780383,72.71340443335625,-20.05314886960878
P14,16,0.16,0.06,0.39,0.39,144.31342904897485,463.16652239730706,-144.71623560108563,21.39386093775067,41.69690950283771,-10.87337267021902,20.155761124165988,57.76956569304545,-14.445719917859533,25.403340874812194,49.88246651387605,-11.796373955471283,8.037693251419565,15.206828215216184,-3.090886761380464
P14,17,0.19,0.01,0.37,0.43,47.37276873237817,138.26735582469283,-39.88433245280556,10.209747677610354,25.13945360413647,-5.85237764866383,65.21369704415982,166.28676269968003,-48.610199572583134,51.59559352802506,132.61331005736838,-28.46346223767256,8.393899994842503,20.075113978712853,-4.836734401791684
P14,18,0.21,0.08,0.43,0.28,21.649420484718515,65.70984363095437,-17.648153508620442,11.002084476682263,27.366428393011347,-6.628659659295995,23.295996747393307,44.113563595003015,-11.352534901679622,49.955212728530185,104.00442623855997,-24.11469654105109,6.621763704082161,13.205857042898597,-2.8609196347965855
P14,19,0.24,0.04,0.38,0.34,17.60596681940259,53.07879849795781,-13.507210274430806,49.26353391349257,159.48616244962324,-42.64261261688798,101.50289367735652,249.29242157428956,-63.30202884526157,28.01223002705411,60.390248331523196,-13.790847499976188,10.517894272364332,22.658610050640213,-5.288461103611921
P14,20,0.21,0.04,0.52,0.23,444.53926522708787,1443.4810495605466,-415.94366808461666,18.07751662696375,76.82775292899015,-21.015121387879844,21.049006468332188,75.43524282339942,-17.18038322943899,32.80970190957976,75.57235241443286,-17.563466589295963,7.88009096352402,12.365154802240982,-2.154448196006905
P14,21,0.24,0.03,0.36,0.37,689.2121248872002,2277.2862394598596,-626.9851457947595,47.14126514757804,211.04466083531264,-55.5207022096666,59.91446901757767,206.45257758422454,-51.002238746554575,29.9598489271223,101.04331217439612,-24.64677437563009,6.653243922620507,18.550732111877302,-4.920876861305136
P14,22,0.18,0.03,0.46,0.33,37.127485322503915,77.57890258101715,-18.324872186038586,21.263784174059946,61.66421290565934,-14.35185339019047,103.16287426608261,235.63982428293485,-61.9272228425486,34.5780216373107,69.05896676013634,-13.497824049867445,10.39395286931305,23.027290251001354,-6.368096750553205
P14,23,0.12,0.01,0.45,0.42,215.42227163353618,792.363433608594,-211.9385212190035,20.434648077773765,66.9671790374933,-18.09538433894948,40.05696798523162,218.43471744870882,-54.64719622242779,24.04909929043287,65.16760423930657,-15.692765883751937,7.954433843638858,13.807737251621976,-3.1703271915907383
P14,24,0.1,0.04,0.48,0.38,22049.583581818868,95011.90285122415,-27825.864055275193,633.2304059194717,4029.289222486684,-1160.1754013450463,141.1092308367763,814.5472509129249,-231.7362296694225,215.06683359032212,1552.4278066160452,-472.6371038284713,23.115494584073453,115.20766418059576,-32.425474613860416
P14,25,0.24,0.02,0.44,0.3,217.28405073091997,742.5326509416162,-194.0739428398237,30.722377853693487,61.004644021806314,-11.94630136246276,115.37844695451084,269.0726361070905,-80.72476375067818,66.62752185194562,159.13349162991244,-34.269838188290294,12.475488399799968,22.65390160542576,-5.133975742883264
P14,26,0.17,0.03,0.49,0.31,28.93998984342656,81.81966211021454,-20.226859630049596,19.57171768795989,58.656859262817726,-15.356919398828866,20.178039061104165,43.2645334402525,-11.33972037331582,55.056758832452346,115.89219357385917,-25.014390341209854,16.13541975919232,29.80637982050589,-7.837715910622049
P14,27,0.26,0.04,0.34,0.36,38.9196286748418,93.01181030277246,-23.670071870483117,17.881297574293242,40.691769936559865,-9.974811839519088,37.812795211463616,135.49747448725856,-39.092317153086825,51.55686989450657,100.97322478516905,-21.02569077303109,10.674885793399314,27.326169454812064,-6.65026590765858
P14,28,0.25,0.05,0.35,0.35,436.0442540802612,2053.7203938236435,-604.0570729616688,35.058570758885814,111.05288415878559,-34.157094565757525,123.21045163685235,305.98613709166426,-81.23477316326564,42.32531608517036,81.59788219416662,-19.296846848297943,9.310776772618206,20.51119055905833,-4.896189303015522
P14,29,0.15,0.05,0.48,0.32,29.51150864160569,105.8553114002575,-27.83430436895288,19.6749664471945,52.347412181503856,-12.404210561934283,32.919002336330834,81.23764155236556,-22.73783359492683,23.345987011080794,47.9896851810183,-10.353213291936605,7.362968074245252,16.547826428039738,-3.8296488788586798
P14,30,0.18,0.05,0.44,0.33,20.137693976930635,49.58642085750693,-14.896279529709446,5.394639659042371,16.207277181988367,-3.76614522596935,14.108969717751702,25.536798863777484,-6.516151587915586,38.07392007373089,78.81700803919165,-16.997426249460514,8.626527838992391,18.657096247940352,-5.243525354054217
P15,1,0.26,0.02,0.37,0.35,15.909439716694664,26.89122898361918,-5.792341245056629,11.462675633747835,47.65696891029434,-14.930870884198855,46.70251353415135,99.82115299866415,-32.11597913733794,51.568213014919465,183.50575355138213,-50.27786446318102,12.396886520251313,40.38385399984072,-12.396355311176578
P15,2,0.15,0.03,0.47,0.35,20.092462364518568,49.447190479510766,-13.612457207371452,5.613541372598899,14.401694887204613,-3.2009657797627424,24.9836969666735,79.3581421213924,-23.926883296633175,20.924010893789266,39.93438318562953,-7.823977575995255,7.948768627440195,18.29401850752062,-4.37556879969132
P15,3,0.19,0.03,0.43,0.35,242.1521401478422,703.4968662281512,-208.09761094495525,3.469583281446682,9.207575140754177,-2.06085878000343,8.826570494833518,24.030695035679322,-6.961027475256634,18.36102176581335,39.95341881720517,-8.148089568358587,6.285155040557236,18.410910879049826,-4.379534065376233
P15,4,0.12,0.05,0.53,0.3,123.04578863497024,513.3813325293992,-153.0775982509873,10.6511985350879,40.14311003141023,-9.914206297044265,26.28018976607107,62.32962687102466,-13.771655282593725,21.086785303136338,55.64254658178041,-12.616773558674128,7.907694308254017,12.863334174263294,-2.3263769888212966
P15,5,0.16,0.04,0.38,0.42,20317.475980821917,139059.02729609513,-30791.516645986092,785.8416240228943,11008.582250168321,-2270.4292628002972,317.24710075896553,4396.443237447662,-872.8556603160376,234.35962370067062,3778.6087092171315,-810.405374978159,22.57399390467743,303.10319279769044,-62.27442301131092
P15,6,0.21,0.04,0.43,0.32,890.0306150656575,4028.310618325941,-938.9161210157791,1.959411034655452,5.516462128456171,-1.4660161511096164,5.0209562439742115,9.682171655224828,-2.66879881219297,15.901883016554901,31.318049610347224,-6.768039310358212,8.529160857718518,26.040152149968772,-4.85456842915202
P15,7,0.28,0.03,0.35,0.34,52.89922808342132,197.74682300568998,-42.60897673705085,4.531515700444783,8.755701446832786,-2.8276641289180238,3.559565714605946,10.037108529053981,-2.350270774405206,18.912266331738078,38.38481884186942,-9.540224959983416,6.090113160318932,11.555040220647419,-2.402649368699591
P15,8,0.16,0.02,0.49,0.33,17.61335426032933,39.41709966337213,-9.851208111581741,5.691834936349712,11.485253437840584,-2.966478914616846,4.338772384913597,9.401268627272605,-3.016373821534626,19.722111499586873,29.367939774822364,-5.445887907835708,5.817808770623703,11.564908994245505,-2.69397507722265
P15,9,0.18,0.02,0.39,0.41,13.220864885286836,40.98028912579754,-10.098460642468119,3.419223626992931,8.513497192976505,-2.4287269579997117,3.537815366207746,7.710269458164429,-2.1272010931890994,12.80670067873435,24.624732306555398,-6.445825320385925,9.666911381156764,20.049736824848168,-4.0250169449236965
P15,10,0.24,0.02,0.44,0.3,182.8982799402566,796.9601644018451,-220.947775163992,15.32526844578682,88.7080250197235,-24.520694696275417,8.4710371918507,31.276788487946313,-8.152536358502337,22.22860705186671,56.81089834078966,-12.365987395876797,9.742903479106458,33.10240717628935,-8.24253990114531
P15,11,0.27,0.0,0.37,0.36,27.070945771503325,87.14144033223035,-22.500511861781035,8.747164518833841,22.494653447826416,-6.116891746616504,12.956361711305767,26.613285753093358,-7.9396092154467865,18.84378133744705,30.021986669042484,-7.404384258019676,9.46857216751329,18.468053394185333,-4.04494457515833
P15,12,0.27,0.0,0.38,0.35,2683.859271842281,10477.507521670212,-3270.67382688062,27.929015537689494,143.02157061914968,-38.36710207772468,15.487861760603355,56.483689745798834,-14.718393599192536,23.474042338199716,50.380106019509704,-12.46882240934492,10.326392870430228,30.192542680119608,-7.4758492591454395
P15,13,0.15,0.02,0.46,0.37,340.37635799894724,1431.1807392943806,-375.4212665140923,5.842268626054147,14.536728629240594,-4.3515211222827945,2.8513787363777254,5.360332637848855,-1.1192739021741396,14.148850764100658,26.030845769632894,-6.472120406401574,7.662043325598247,16.42126847130031,-4.1417123663592
P15,14,0.24,0.05,0.44,0.27,8.36950191294471,22.265725074747934,-5.852970438724786,3.3312485540843895,17.92511314515086,-4.743509252877537,12.684213934776157,44.797156413918366,-10.971786171173767,35.81716300299902,75.362399969861,-14.13240043059097,16.88524736402734,49.75771730115879,-12.972091452330973
P15,15,0.22,0.05,0.4,0.33,65.76795811763519,246.0434925373656,-65.78306165121607,4.110833962113307,9.484371224710783,-2.1403626714772273,6.098617022788693,15.246661105303286,-4.1485123491812494,25.25040581907696,52.11263385602368,-10.917554187541219,8.050147433252153,16.831567271157375,-3.817032293374037
P15,16,0.15,0.05,0.37,0.43,11.860362549327,26.648233534542015,-6.733194392406775,7.369475049530112,16.39027317961866,-3.841136094480416,2.3549855730848215,6.0107732869339365,-1.4344598242228246,17.59244793331873,33.139666174941325,-7.08615979792939,10.0681259008358,18.31391767983925,-4.438361831084623
P15,17,0.19,0.05,0.4,0.36,172.2012412079077,303.97946464382517,-71.31972814620823,6.595448395476589,13.697100164230449,-3.5764295289164103,5.007868538502466,12.09475973640949,-3.292341358484985,20.2144185650209,41.992277678214464,-8.657615386464432,10.17659875006882,20.001517383696765,-4.218348250460442
P15,18,0.21,0.06,0.35,0.38,30.073632664864906,72.83534693735415,-14.014868713167687,5.520014475479977,12.006178153578336,-3.353923199304389,6.025207577593963,11.973428683081845,-3.074597969032609,22.14805318481518,58.19228017338726,-12.729080618385671,9.445963701200533,18.0924840595493,-3.848648211659081
P15,19,0.16,0.08,0.4,0.36,49.56759167797934,120.25324372335479,-40.06302522981548,6.497551316471082,12.56089184483077,-3.250117457630734,6.4819244752428995,14.710565952944926,-3.918046811628662,24.65530642830626,60.105239154038244,-12.382561134573042,7.077906080547738,13.774591557601326,-3.0315733275234904
P15,20,0.18,0.02,0.52,0.28,9.60723415881791,28.8863773707537,-5.648395833062295,8.571954150742593,26.08438952917445,-6.33247972265211,14.99922169291282,56.76503172386983,-13.482614527080731,28.911027952670068,69.31884022502268,-14.09806074368539,9.869016283415846,23.424125792057872,-5.111056710338317
P15,21,0.2,0.07,0.47,0.26,12.161951819372804,27.80925480025065,-6.033586655256492,4.145063203218845,11.30991691356347,-2.827660289086943,4.884047343068737,9.38195174596051,-2.257669602497019,19.129197221076872,29.73532961821279,-5.77673756833589,9.367892196776962,14.450703771296041,-2.9008478182538937
P15,22,0.25,0.05,0.44,0.26,8.24519105235257,17.19850285210619,-4.202917486428618,6.781954257422083,22.28859888723195,-5.458281489350366,6.033602413401301,10.88287075258419,-2.908871446448292,24.64168384056487,56.3526565494659,-11.488791795575832,10.980682910564424,19.575077292490967,-4.036181987907472
P15,23,0.19,0.03,0.42,0.36,10.540843936844528,26.979619151599792,-7.239441684888647,7.812228131489337,16.493101787847454,-3.62575179042125,2.645700684070091,8.239644440340708,-2.21887797038057,24.726089460818077,51.798903053153396,-11.563293878901302,9.985300394415079,15.366893547780071,-2.5647199526057594
P15,24,0.22,0.04,0.46,0.28,1784.3375885012958,7605.683983334371,-2339.5988573738905,19.256935847618852,89.97682057334595,-23.761017620678814,7.536227224932252,36.43890864726451,-9.906897396496827,25.096655662915996,66.19838820472792,-13.706760045288998,8.04605550463035,16.627591509399682,-3.609752703856974
P15,25,0.24,0.06,0.42,0.28,22.572944802839523,59.958617857190106,-17.327491780533087,6.732976332350446,17.351737717724934,-4.416052460443731,2.386634151338142,8.551153873097121,-2.158414873242211,20.976706013169427,41.99247087839318,-8.684986907493197,12.45782142551261,30.977802077529063,-7.449377440310476
P15,26,0.21,0.04,0.38,0.37,8.161724011508804,32.864554283510564,-5.728011506796068,5.8110733245610415,15.62682511941619,-3.9796799937177125,11.515293190232788,28.258077382888825,-6.919145168913269,31.648867798723394,71.88788953919388,-14.820816330044703,16.986975223934483,62.02420005290055,-16.60892495132245
P15,27,0.21,0.02,0.43,0.34,65.07805765314157,164.46405122279862,-64.35998930633967,18.720991889329127,67.78781694572022,-22.49454809139718,13.93013880487302,31.71805843603957,-8.006007332649176,20.487141461865374,40.48893113859286,-10.09095097374463,7.328400430907945,16.2495277922818,-4.204666417337351
P15,28,0.2,0.03,0.39,0.38,28.239076062917714,88.49523107053406,-26.8109904660506,8.712961094508348,18.793409228747244,-6.3617483675248065,4.4067312697094465,10.818346597125078,-2.8036144710324153,14.81391857127154,28.90562362670657,-5.75763773536372,7.0101171747267275,18.32607015345502,-4.091387185469014
P15,29,0.2,0.04,0.47,0.29,41.343504020625225,150.80831437982792,-41.42446655340293,4.730940775119329,12.485236802040562,-2.80932841614257,2.5628285262001462,9.201509860094015,-2.2396275829945718,16.56256324753484,38.976097866697444,-8.438376788959781,9.332235727967088,20.837167938432295,-5.156875076609389
P15,30,0.17,0.05,0.41,0.37,273.7930343780254,589.4810035489884,-157.2974963875486,9.827148664486526,36.00240205955114,-9.349765341263936,23.649470502655173,65.54971292389197,-21.25735260137086,53.88033067549879,120.26710093311968,-25.298271207376203,14.578944213391845,24.693296771929155,-5.774780414405683
P16,1,0.2,0.02,0.47,0.31,565.4470815502302,1933.3184675593002,-511.28187263106054,173.46180471698298,1111.7527550083819,-313.6654131669674,119.84575284110208,656.5792389360317,-190.6918438869232,182.99616331548972,1361.3628098025506,-413.31949287900767,40.53677647040836,283.2905398679958,-84.43656960546515
P16,2,0.16,0.02,0.42,0.4,293.1942237719851,721.8169366579923,-223.92482316169716,5.37303236059083,10.557522744248008,-2.4127741874148976,28.28554036200223,76.31336179872534,-18.9518056401701,25.350302452187655,60.92985807630137,-12.58893670812205,9.924692834120222,20.705316889873735,-4.340455955008182
P16,3,0.16,0.05,0.46,0.33,104.77589916484894,319.54051915341233,-91.14010268291486,2.9889248919847833,9.552307993414358,-2.5414673137425767,9.62571240414787,28.586384004246355,-8.995717538335239,15.517877317653504,29.106709325548046,-6.4929504916739,11.484948886545688,34.917656692240556,-8.376871019282898
P16,4,0.2,0.03,0.44,0.33,33.25355562221566,84.43260889178478,-23.731383229179826,6.457549118687979,21.396627118991432,-5.393601791242497,37.03654762227777,69.72647930397872,-20.2602304456531,19.365186879087783,39.25539854023278,-9.36137066670022,6.000748058111677,13.98770310337829,-2.5692348656866417
P16,5,0.17,0.04,0.43,0.36,46.1329694629533,146.16817800851732,-44.7857761238557,4.394330784956226,8.034640044821133,-1.8809043761571596,28.689255947630528,78.49436489030603,-17.465099695245435,15.297966158051992,32.23120797525405,-7.333973569096898,10.862703522362349,17.823858731340763,-3.0145570523726617
P16,6,0.19,0.04,0.42,0.35,672.3073765033201,2992.341838032797,-862.0407551636239,38.16601295027891,221.42234306063295,-61.87199567016214,14.80346712065328,62.24651703641809,-16.027173902503833,16.912506411017745,35.13026313625653,-8.925806453279668,4.143024671149268,14.351065102251862,-3.777976576061895
P16,7,0.18,0.05,0.45,0.32,68.52348556279479,143.44565315038687,-45.66140321969117,10.539798266320421,20.983981647313655,-5.364782032615316,22.199713057937675,90.94531439638007,-25.924121000501902,10.80048640200723,20.57102721554718,-3.4339097602365842,2.3007027369756705,4.885029051129392,-0.9849062098620884
