label,task_idx,p00,p01,p10,p11,Delta_mean,Delta_peak,Delta_stability,Theta_mean,Theta_peak,Theta_stability,Alpha_mean,Alpha_peak,Alpha_stability,Beta_mean,Beta_peak,Beta_stability,Gamma_mean,Gamma_peak,Gamma_stability
P13,22,0.27,0.04,0.36,0.33,68.4032605135945,218.79302013425934,-52.962581067361434,19.62081194692412,60.20842275528328,-14.773265570015623,139.53748108954107,404.61013453355724,-96.29989448837478,109.57292437026727,191.2360162661007,-33.30504628339404,50.31756214045302,75.96028097358254,-10.850021624701887
P13,23,0.2,0.05,0.48,0.27,224.7554545968521,580.6263260532712,-150.92770755786344,25.144596896116013,45.90966809380551,-10.2267967594191,104.37768844708958,231.64846346144645,-51.323320594451616,85.542868843898,193.74530408283346,-44.90859964260858,35.267330007107724,73.10481119788868,-17.960684915262636
P13,24,0.28,0.02,0.38,0.32,84.14791999544835,214.13027463483445,-63.282102725464156,25.040159880396317,73.40036110167497,-18.650787130654845,120.79061430130403,379.13675595394443,-107.81648232930199,108.41800665790265,204.67784991739546,-50.78805365205936,59.8226726565358,122.25554426893588,-30.080937177512734
P13,25,0.23,0.03,0.45,0.29,88.29239493126352,281.4189572637446,-71.11796338475956,27.63189545182244,55.590491810471505,-13.866627845274756,90.10126558665414,252.98811938439687,-67.59576573780616,152.89215881357316,349.5069193469755,-69.54161543114327,84.25058627083291,168.76139139124297,-42.01278821296017
P13,26,0.19,0.04,0.49,0.28,137.131047218761,329.6175169707962,-102.73823209734796,22.552965566635418,51.96708785669543,-11.920237075730919,123.46017623543929,237.2132750224551,-69.61069404474071,131.98615209154943,367.0090393851163,-85.58742049019045,69.8083327007696,127.23777914936942,-27.243432549680783
P14,1,0.24,0.05,0.44,0.27,68.87984056624275,159.7926806210723,-38.15269931099475,15.603415134021535,37.21584198311448,-10.9611116293184,187.57117622112582,342.3266104044195,-70.25814025949634,54.271248135482814,105.6935469533626,-22.939148909337806,12.861458095418568,27.679228726028256,-6.582362990639208
P14,2,0.2,0.05,0.47,0.28,108.84285414424075,302.6189378703385,-85.13347361867612,8.375892073451295,33.743137845815504,-8.392810002399155,74.97679708691305,158.49448158324185,-53.909406170478796,38.82916553134816,80.51453528048658,-13.574154575198133,23.731397494621707,66.76662475119461,-17.52018091044799
P14,3,0.24,0.05,0.39,0.32,48.20818844366407,135.81779670472395,-33.94364316996003,36.015053826964646,93.61209723278111,-29.03967440790251,174.13813579745909,428.08647538517266,-121.07469376866803,63.361040432342435,114.93643900026656,-23.219974577277227,13.739561202437649,28.593404446505595,-5.71149776365757
P14,4,0.2,0.04,0.43,0.33,22.530440680943617,59.34357412183903,-14.334036666957383,20.339069422992907,65.14049911987178,-16.391282569841444,260.2505511591609,524.085205088113,-159.3917864549827,44.61521713167835,107.15176730347198,-22.87437461653951,14.85068673287429,31.599582939789578,-7.027264527569731
P14,5,0.2,0.02,0.42,0.36,23.037115976714205,41.13168947051692,-12.212100143792712,60.07255983905439,198.78554823363802,-51.26748403233952,226.1590286076359,610.4202331441701,-152.04200686967187,72.22813721755762,175.39497324438668,-40.63473942149401,14.29051902366853,33.09524149499222,-8.164057167326261
P14,6,0.13,0.04,0.4,0.43,1297.2820675450114,9377.935349921427,-2609.9339643770127,48.01338495942236,273.12844712228235,-76.7072677007582,67.5955976574046,349.08813239161475,-81.78465179765116,51.36358377856086,171.2814246863793,-32.54807513161678,15.515542563286084,34.46685582632987,-7.173831843850677
P14,7,0.17,0.04,0.45,0.34,307.3827907558948,757.7017619918777,-233.95299824709494,22.390780966207785,62.2772824138354,-18.14402467738983,33.86951514410568,189.23112519381482,-39.135612968911595,74.00520012560601,158.94433054598636,-38.36253889234374,23.39449091297175,56.24837973484902,-15.400890309845312
P14,8,0.26,0.03,0.43,0.28,39.95492246464294,106.23212431467013,-25.207473033437253,8.956171918863536,19.899781482530464,-5.011313201519322,114.03115832969706,429.73835719887995,-124.25435285589401,75.67067614113768,151.14956293426542,-33.519300136064764,19.60048708317926,38.53733664949544,-8.452468549899743
P14,9,0.19,0.02,0.44,0.35,90.1216397819263,217.5071481366334,-72.41652310936237,15.034602341292878,70.34457495649099,-18.38451375227127,26.662223525720762,65.56021795994015,-18.001984900879126,46.133204434571326,106.37734643596134,-17.959052965413502,15.416694984134942,55.141185560301274,-13.125112707649421
P14,10,0.3,0.07,0.4,0.23,27.25820343781043,131.9128988368321,-30.592663104368636,12.550830713353728,53.930879999844876,-11.71078739475103,20.64057887643352,73.97793549374283,-13.90177963656707,36.067206588041685,62.04573041893163,-12.4585098584663,32.889756115582664,80.49516890695435,-18.72586505214401
P14,11,0.22,0.03,0.49,0.26,83.60514523442077,342.88162757958384,-94.99280277673172,27.83860099009051,84.87799318733202,-24.84312538306984,59.64587076839514,110.45090537476284,-27.992925587348726,58.81268075033382,156.04355487111718,-35.6835809487945,21.999239043693443,57.44740007085348,-12.949022937815226
P14,12,0.23,0.02,0.45,0.3,30.30043582544719,214.31432196644545,-34.9594990474285,16.90447498443899,46.42547595732351,-11.91384671746576,116.73814165614513,489.8044038030881,-129.6487918568769,68.29763004897558,147.9821877195717,-32.086548901273744,22.98880571975642,43.59363422932667,-11.753629319555115
P14,13,0.28,0.04,0.34,0.34,76.64267875820435,290.8362914459476,-85.02949354922791,32.9264929788409,93.65653831608427,-23.025259131042485,93.242749809195,179.08290090656163,-52.35178680860242,66.71680635198258,137.97822568165296,-33.39961692500809,16.388547659317968,50.23699215210563,-10.521478673647655
P14,14,0.2,0.02,0.32,0.46,38.18580506442584,213.7081279297081,-43.35333878974784,29.26318081963506,73.84012550402109,-20.349570850956013,138.64905993396917,442.14200019079834,-114.83922023577705,61.00181106105852,128.17537943680583,-25.941483472508548,17.92915262760573,37.551378634457535,-9.306612056842464
P14,15,0.23,0.02,0.38,0.37,31476.075648199163,134191.02008532567,-39077.60004757409,1001.7333479066824,6230.573885475248,-1791.9219452777675,120.0754526187286,681.8800880533557,-186.94514888738232,204.89890199702356,1486.5065018884143,-452.0648463067338,19.92158741505947,75.8493629687363,-20.13639802996157
P14,16,0.16,0.06,0.39,0.39,135.2395631947526,508.4913389536677,-151.72196731169666,22.53163373055527,46.551609784295024,-10.677449927793456,34.590851978034294,106.40683205855923,-26.710779273961023,30.94130170273136,57.54126893787739,-11.311923203742888,13.157549075185964,22.385264414411797,-5.058720913344258
P14,17,0.19,0.01,0.37,0.43,92.21087817409231,210.89555693303,-66.1636279471781,26.740282627212842,56.13138044119593,-16.695760123554066,80.86899690874078,201.59649967053082,-54.655044574085096,80.03661446740801,153.03762587890083,-27.562833230606106,16.380497686778867,37.74546608695462,-10.015215344034118
P14,18,0.21,0.08,0.43,0.28,68.31275672818728,207.34166077938391,-57.525226022486585,16.311256818146763,26.652655482036014,-5.715296926161186,38.157398061146566,88.81071375222622,-23.215707113532243,92.17660729695359,155.20283480676707,-33.32955212897125,19.485969191062367,43.360970446691375,-9.764066711006341
P14,19,0.24,0.04,0.38,0.34,36.265989555710675,84.50336343546013,-21.68165452055422,76.28024075701174,230.7492809255744,-63.12775947011404,232.07430645684212,530.9183683815797,-132.44235930346176,53.471156524923316,105.3575787922226,-25.491619912073265,19.847393306102216,40.85746782581651,-9.456517100368465
P14,20,0.21,0.04,0.52,0.23,72.56268719415738,277.4381356924975,-71.87437507308293,11.741922415223758,27.608710443920224,-8.192888573289821,27.860989586874236,67.86316149738637,-15.250853950563691,51.638012096713254,127.57861281989554,-27.602735520246455,18.510015668165067,33.65424573586214,-6.311131491286788
P14,21,0.24,0.03,0.36,0.37,979.5517030802064,3321.534848829614,-924.4854189528434,57.36672846915153,212.28881983892074,-53.745897035837636,96.35372461000617,342.04757517405676,-84.46720120359724,45.36461254808592,160.63050875207057,-40.05019280409336,14.189698254549587,38.25427933276575,-10.722199369491083
P14,22,0.18,0.03,0.46,0.33,46.43437279324371,102.74413845805358,-24.219971206863473,27.757820221203946,90.79525621053024,-22.244793730449125,105.28683067255416,249.9454385822412,-66.64570796226938,54.49543899360296,93.75507237488205,-18.2505065358217,18.151725688066268,44.627917250461564,-9.923804660317213
P14,23,0.12,0.01,0.45,0.42,239.3482769454149,880.2782283780637,-229.2758585094881,30.38753252658172,87.30072941735624,-24.400807135887447,70.2583567669512,411.4219596838713,-111.69650272219006,40.62934474784736,112.99165948734871,-29.92006416526716,15.389021463850508,26.618613325618394,-5.259183617733301
P14,24,0.1,0.04,0.48,0.38,29733.797296948138,128834.48056432589,-37301.03745412498,822.1386980734592,5154.467497369451,-1478.615550783904,151.54986858084612,742.9258525287876,-204.59190900626882,247.722873538898,1708.9634419255042,-515.392942420364,41.072146116536246,253.47424121890242,-74.29656500308096
P14,25,0.24,0.02,0.44,0.3,198.74358733885433,455.710658221102,-132.17832522058004,53.79980886972551,81.78952380046528,-17.39525608243447,175.6115707745564,511.0179334479085,-138.6974738850285,107.22357208827785,236.1554308994365,-58.67361260835499,28.322901368485223,70.01453854841908,-16.485385557705637
P14,26,0.17,0.03,0.49,0.31,56.97592033234845,188.73158878689213,-47.82024445912074,36.480837350834065,124.36455047871098,-34.94695253431331,34.611570469597154,112.67145568110936,-28.438436256977887,92.3297763612911,157.28296415848249,-25.023590536691206,39.91763239035781,78.29884256471937,-19.94916763196583
P15,1,0.26,0.02,0.37,0.35,56.117227439403365,130.28217506493047,-39.130742837384055,24.06396978360439,87.26407970909105,-26.712928365334633,119.2885120235577,277.2185173999528,-83.81255214716451,94.00657070429487,300.22476589362225,-79.05768479827053,26.11635695379603,78.25861563529499,-23.04695573497422
P15,2,0.15,0.03,0.47,0.35,36.849799464720505,89.01056100324024,-24.503280238387447,8.96474253364421,30.34699838191746,-7.55918327113462,68.99146254223083,245.7235562812764,-72.39264107980945,43.40562830435553,85.67340325388523,-17.879937344990683,17.115051670444657,33.953843056120576,-7.975443494520141
P15,3,0.19,0.03,0.43,0.35,435.75362390364813,1226.9809499441562,-329.96010743618166,6.448973673630665,14.643473219324953,-4.201775954580163,22.692972130662216,55.40320561534112,-16.15020240049892,36.86402438253627,74.09788179213835,-17.035298583831164,18.274180955149685,51.217868591365374,-12.955821071913025
P15,4,0.12,0.05,0.53,0.3,222.66264722311755,738.5865993930669,-190.12774325719545,11.831329061132445,22.528395541137158,-5.51829752752328,68.84199493990916,205.6144565242605,-47.54069668677558,46.011022724636405,128.01692151764144,-29.29092515177666,20.00876974636089,28.94254068490995,-5.287213596816439
P15,5,0.16,0.04,0.38,0.42,12513.092482454811,78646.493900152,-18655.170668848546,334.153039347474,4520.914033676601,-932.7563372501073,225.31107091073744,2320.68997498433,-443.175154912322,127.18855698192453,1465.386174813993,-307.815132246715,18.781575498627618,88.31808456398053,-17.27762785369571
P15,6,0.21,0.04,0.43,0.32,579.7963949982985,2378.295869781694,-599.6505403054357,5.948257007892098,15.353233659059217,-4.163842184762382,13.208858853678102,27.244707018174044,-7.356126160956516,29.648037502042815,58.19130972639891,-13.845137015771872,17.432858132943657,51.9324629082718,-10.552445779725215
P15,7,0.28,0.03,0.35,0.34,54.87822044154566,198.75062639854167,-44.987903313469424,7.816914276850861,16.538323194579128,-4.079453920466036,9.756289201813686,20.110009169974422,-4.724651714165162,43.363997949587635,92.55017723238512,-22.390005396007275,13.272464256909895,32.615363990566564,-5.182916240673915
P15,8,0.16,0.02,0.49,0.33,46.03671065822015,127.90461246523884,-30.238288003358605,12.470002854892137,26.281798131232804,-7.946583706114292,8.222288992547554,14.328540827380692,-4.344727076652548,38.97588940306246,71.11304510971539,-15.372665207559315,9.688053321122323,22.30927559448075,-4.615453039549201
P15,9,0.18,0.02,0.39,0.41,32.764928807030515,104.56482039722513,-27.75070614903473,14.241007700077166,68.9205654065859,-18.59400726727268,6.706566144020111,14.709997074013124,-3.4841599912166776,23.995941819611165,43.58878012680657,-12.437494014164889,16.5457424812382,39.41979817516179,-9.198845449916833
P15,10,0.24,0.02,0.44,0.3,51.9306210035376,109.3984940014627,-25.88630956393645,4.32241512590031,12.505847607739561,-2.3411128237130643,6.4588781221543154,14.30631209165317,-3.6013883361505203,29.35308818462066,63.43906336602704,-14.493929243302153,14.42671580215567,26.487767257049754,-6.469843658331979
P15,11,0.27,0.0,0.37,0.36,51.98738240947574,138.1919854069595,-40.54738061756105,14.537946575485325,37.395204455414685,-10.112846981321503,18.311489406008462,42.79502814963165,-11.156864960307036,34.19018367881108,51.98461639633922,-11.650770363827277,17.588762920456624,36.48483521060346,-8.236117422749022
P15,12,0.27,0.0,0.38,0.35,5399.038396158481,18073.219803416177,-5381.781171976732,96.51827637216532,435.5654058785111,-121.85659888758508,61.06678166583015,271.66775325542585,-71.89688267545085,67.12783181729556,253.51986873863012,-67.11868796852923,25.49993621786585,70.71620560582633,-17.21313588743702
P15,13,0.15,0.02,0.46,0.37,451.8308335804025,2045.2547796408894,-553.7839389177515,12.011851598298536,32.858433267908964,-9.311817523821478,4.315465010719725,7.934111296559319,-1.7022101861152172,24.056478457794274,46.43308190735796,-11.604767475037697,13.540783345609679,33.54644209488455,-7.638975253028648
P15,14,0.24,0.05,0.44,0.27,29.931092353515393,93.79343759816675,-22.796773940092947,8.749389846816303,26.83572746710165,-6.703765343675845,27.3787916465295,86.79389002087132,-23.497005676958466,71.3552409949762,139.7857449936064,-23.24624557654262,36.263107890793236,110.61583609464506,-28.613432337297628
P15,15,0.22,0.05,0.4,0.33,101.26190558955946,386.80635093835514,-103.87704659262631,6.9384224921934505,15.908815322585614,-3.7488968072572444,9.269415448258602,19.457126096933514,-4.79603738926674,39.89967381662403,87.71919912241668,-20.662338298251584,16.60693130274523,30.167265576390363,-6.967261284342084
P15,16,0.15,0.05,0.37,0.43,15.361786380256286,40.96691452314221,-10.951297384056128,15.31118923198964,37.607493163260884,-9.296741106215777,4.849729097983165,10.863137802636295,-2.717660153392225,31.998542799899035,57.74137907542753,-12.607631666808915,19.097751870594188,38.22329954818171,-10.16870059538795
P15,17,0.19,0.05,0.4,0.36,269.6036010375028,651.9234912763429,-161.07637132272262,8.869757859312529,23.913773514940154,-4.668773215410509,7.596850395171167,17.156754230692925,-4.532423439497221,35.512165387324345,66.45705552208699,-13.911323269992637,19.83306274706746,41.262622998311514,-9.207477699929083
P15,18,0.21,0.06,0.35,0.38,84.0394906845277,169.63596708078035,-40.63978234400404,10.042870041426697,24.65430578767568,-6.847362313334584,12.687268059147616,31.016735629143888,-8.906903896440399,41.70326980859176,99.86191750308305,-21.162419552255773,18.16549277593714,37.76942841784171,-8.79709426369793
P15,19,0.16,0.08,0.4,0.36,35.17486415259088,74.81398144217577,-21.5490975162801,10.883160587225502,23.72515852111891,-6.111564469742983,11.111963231128207,28.185560667028987,-7.604514232642607,40.8847321190629,92.72057855946176,-17.175932365610436,13.77633190669957,25.405370259422195,-5.17024204276625
P15,20,0.18,0.02,0.52,0.28,19.718384390911403,78.21735365317994,-17.862151267242396,19.995259017527086,69.30514059137286,-18.728133268731327,27.463417203100555,89.6450671596915,-23.745020660912918,54.814805823701924,141.8739506968482,-29.838011959235562,19.37787753384111,35.359982572190404,-7.309278008272355
P15,21,0.2,0.07,0.47,0.26,44.887907096684245,113.12869808397889,-27.177424568498783,4.718969316606515,20.882074271151975,-4.073821765604439,8.394497590291444,16.978382599644604,-4.0996127341617035,31.97978558991532,54.06352599309584,-10.639064701146255,14.989549439897544,23.782547883212175,-4.718198429277379
P15,22,0.25,0.05,0.44,0.26,23.172430339467155,68.25713142636712,-18.20352751314484,12.382397689495335,57.76506995843708,-14.744065510541406,13.068529523391554,27.84853611786695,-7.214570121843083,43.49439842484885,90.6063106637917,-18.192470377601765,21.426055272882607,34.605980174163754,-7.3612149442883466
P15,23,0.19,0.03,0.42,0.36,29.137063880826137,62.218315552466535,-22.230124637089865,11.903422349587817,33.119226635481894,-8.75937903104846,4.6817940033234375,11.021162687196766,-3.440967624638769,40.38795184068242,92.55743394536317,-19.69056143766771,16.92344843576644,31.32974236012665,-6.17559410739015
P15,24,0.22,0.04,0.46,0.28,2979.567271733429,12333.535353746087,-3843.437926055195,28.295189371205108,96.09245107959504,-27.446191619489802,17.343292386417154,61.63546237233428,-19.889929379142192,41.651712431855984,101.25464400352593,-21.414093449181046,16.45189377850416,41.60733811760079,-8.890210638802444
P15,25,0.24,0.06,0.42,0.28,33.944611490538264,99.40284307620087,-31.06063239165729,15.300678364484277,37.458663077745456,-11.773238027087201,5.528018619479095,16.287138237173746,-4.014339721575554,38.71226621290559,76.48147442614135,-14.38525906386732,17.068988122175725,40.924024762830555,-10.178156247238766
P15,26,0.21,0.04,0.38,0.37,27.91443254729462,82.38131477534961,-20.260188646684437,7.640966713731118,17.144271765533638,-4.505415861953922,14.905489193078223,38.81696386004859,-8.673341945125907,63.10163649210132,143.01252374112983,-30.515274602936792,40.52365278567778,164.50281401357563,-44.90403290715532
P16,1,0.2,0.02,0.47,0.31,703.458411528105,3823.7491137982265,-1074.8740536229093,270.67154540223424,1764.7474311629069,-501.6254603487569,266.4037281259032,1360.8432933558454,-400.7102241709789,297.9000108454734,2045.8292271795603,-609.112127643882,67.63041821239092,455.6947461625725,-134.0111061836047
P16,2,0.16,0.02,0.42,0.4,122.40408554179935,378.28701761287516,-132.7189747003016,4.873282544763384,11.657746971535444,-2.618029090235901,58.133783059789195,151.18714318865986,-42.841723198005184,40.83794820656602,71.09823842952787,-14.68488786159724,11.06203499927468,20.67116180664866,-3.5575293593928925
P16,3,0.16,0.05,0.46,0.33,133.74479866894796,464.13949182643057,-141.02540205150737,5.480924364495283,12.412601828500037,-3.460652286778803,27.667723749352874,90.63184865416883,-28.10601858961395,31.01556546195048,51.91799687686269,-11.483723826077842,21.142187140165518,47.190880434908756,-10.330427173562855
P16,4,0.2,0.03,0.44,0.33,56.51079782157419,103.54512276262122,-26.107322593898402,14.961768609492054,32.93625636174136,-8.08295109185694,90.39438010506713,210.43906791387423,-65.46375465771558,44.339989725286124,73.3651633291241,-15.0478093452118,11.051670724444033,21.530421269171704,-5.329066852105107
P16,5,0.17,0.04,0.43,0.36,41.859024468354704,153.52498712387154,-33.108283257305594,9.133400083862252,20.838913632908465,-4.483419619080603,100.25503138467548,219.64474835178248,-56.546012814488854,33.886921556435226,69.11600555044464,-14.772766310976149,16.95457050873327,27.66079411673774,-6.7479876751103784
P16,6,0.19,0.04,0.42,0.35,33.0163328513759,75.9424359476439,-18.287817948599148,6.758267662908686,14.281111230303974,-3.9171091590983385,20.418335609086,47.00871482729156,-11.882150892911037,37.856421470335384,108.33157270235074,-24.685578505238546,11.705901937811516,30.36203145148651,-7.4811572287078
P16,7,0.18,0.05,0.45,0.32,47.558105799008416,124.91912908505456,-30.608308995272864,18.613275092650234,55.406979827395226,-14.82493614411005,39.87612757674772,183.61493494384416,-51.88238660775858,25.980503299909643,50.150877666740975,-10.541751565515423,7.246414818298619,15.484509989251563,-4.014585694059421
P16,8,0.23,0.04,0.4,0.33,498.53103282040604,1138.3367180949324,-240.67424075236747,7.123610728477643,12.660752555146454,-2.750941471754031,93.48827237416833,204.69820244309955,-61.14549756914824,32.09059625156905,72.84085392681396,-14.84819599509845,10.356043761214876,18.62054939097061,-3.671079357254001
P16,9,0.18,0.04,0.46,0.32,5635.200259871178,21270.800298272028,-6192.565748405382,12.940739434715704,201.82288716933422,-27.327032120201025,10.163629492984137,75.22406965513242,-9.185891883400501,18.55983655270789,74.69818395284842,-20.538210327650454,4.954948699230466,13.662031633261385,-4.268265244501677
P16,10,0.23,0.0,0.37,0.4,28.0570504492492,69.36699689317217,-18.16244838317861,6.892361580642457,48.07075735155857,-7.869619113051784,10.290519241648116,23.653374439983672,-4.025977924248169,27.19120017755397,55.00292236887189,-13.597540812885446,7.959965376219895,16.849959689204745,-3.842060553238622
P16,11,0.2,0.05,0.42,0.33,136.13396305330485,382.627626790756,-120.25244708335303,5.197384992187262,14.081460804933693,-2.778083333648337,17.96685879275691,73.3841312770794,-18.32371667569257,20.789773222497544,37.93870889200741,-7.8869232979968125,6.10162192631323,11.093173504509737,-2.244540666614416
P16,12,0.23,0.05,0.41,0.31,24.849258743109228,107.47074370953605,-21.079066254584255,6.82352212114534,22.053803171402564,-6.109184786701664,9.358885490458896,24.53574652437473,-7.218514033226866,24.549680469900697,64.25503429860706,-12.363439250829403,9.861814363484498,14.152369782234711,-2.4455992745451156
P16,13,0.22,0.06,0.42,0.3,85.89992711711594,259.3108996369072,-66.3471471304912,4.51512839660987,11.80568865538092,-3.246027575641644,8.225502055355461,21.804558359319778,-5.297795448159078,25.884961217549137,42.92625309593066,-8.67493025433521,7.92817012853953,15.572183107231124,-4.0985077482868695
P16,14,0.26,0.04,0.38,0.32,35.73620237923619,80.2825221614155,-17.2916974067362,22.98151263324082,55.62620006034402,-15.091304384192755,8.282909442689874,58.44270695354027,-11.670297073897787,18.479733712644432,48.751877883859564,-9.832468294492664,6.00898045745498,10.460069468882716,-2.234412901070545
P16,15,0.24,0.07,0.45,0.24,47.942757090625804,156.0791898103837,-49.65691570730913,11.18049565050623,37.03335315399519,-8.054849150253148,9.515648427823956,29.085025823364422,-7.481388015722324,14.119922565853878,27.819528663257735,-6.479380308265494,5.659809779069652,9.482061647898192,-2.1869804415526164
P16,16,0.2,0.02,0.48,0.3,77.47310952875469,420.3590790018801,-86.46845955647989,9.611431861357222,19.087942281333568,-5.2300679398556715,3.1524557738376613,15.955451751276753,-2.295717489859958,30.376541220382833,75.79755249333296,-15.884771854642395,4.3818773186261115,8.901170189711289,-2.171486015731822
P16,17,0.16,0.03,0.41,0.4,24.544295031931462,71.34164381895252,-18.86184658161721,19.982859134411708,41.68573253886354,-11.319699408486532,8.920364148730364,19.17661376145825,-6.209925074073061,27.633931584440823,61.74346873572863,-13.571762011196526,6.358561434567887,10.43741431955719,-2.0861252114999815
P16,18,0.24,0.03,0.4,0.33,27.83858124699263,80.07814018031044,-19.579546932728977,9.165147952066546,16.58816474824392,-3.3492012558437345,6.246009219641605,14.846593633008123,-4.122302860334591,10.285421391647299,23.55959380725961,-4.608620344855973,6.540163471329461,14.153559518923545,-3.460403650116923
P16,19,0.19,0.06,0.45,0.3,27.103755765236304,77.413786292422,-16.36018352799382,6.719810129074495,25.988702092653995,-7.1422663856631114,8.127916749783353,23.22022538014809,-6.355389332756922,17.56252879974204,42.48950589653272,-9.531029921318364,4.957709740076973,8.834807259583155,-1.8403636469118319
P16,20,0.27,0.0,0.44,0.29,4093.7853218480286,19278.658068166464,-5879.807953459442,110.27367195049295,728.3656910026439,-210.48459573606908,37.914492442424866,238.98336104255029,-66.95537005367439,39.77027433474755,244.7427906905523,-71.46828778792396,6.2488882953826685,12.895631585366136,-3.0990396726528497
P16,21,0.24,0.02,0.32,0.42,26.156246442111705,89.09544538087623,-25.785460744697993,9.90506513379632,28.055127480762017,-5.869948669164705,8.746423221617949,20.85516343710814,-4.647898597498996,16.494170602649177,50.36901542003732,-9.108787763939075,4.599152431234268,12.891552728519262,-3.073513114477647
P16,22,0.28,0.04,0.43,0.25,520.917321749658,2186.19532145195,-640.9159552533829,14.629192003121252,36.24033735430362,-9.80459357824977,8.545964910897,20.43384479574163,-4.917697556331799,17.843138835350707,35.64834415524375,-7.192108700662862,6.615081110814229,23.016809707650403,-5.64918581405541
P16,23,0.21,0.05,0.41,0.33,25.80062094762627,52.75291732515514,-12.330473181246075,10.753574753606832,30.044167187342264,-7.248442027930879,5.818883593874915,20.143022174369293,-6.237949903683991,15.581478718568066,31.139684196596683,-5.695200952336234,5.418388534144235,20.035058782364175,-3.9721551781438573
P16,24,0.21,0.02,0.49,0.28,11.922079544326072,34.88104094925408,-9.807244882776189,7.32232498624499,15.900426226239547,-4.122624593502425,3.882761176581412,9.27210350187472,-2.40010538909844,15.215321715614298,28.279811220054867,-6.250079337961363,7.300630108240198,15.853009173734105,-3.3271004644169593
P16,25,0.18,0.05,0.34,0.43,16.314607699993832,73.57567783017785,-20.617768315430208,14.548389095128377,40.303242427529156,-9.800531161239823,10.592344833927323,37.02602107878782,-9.090552741586714,18.332362532293477,31.50100627116926,-6.872320821428446,6.535344246811774,14.600072804169821,-3.6335057996806643
P16,26,0.12,0.03,0.4,0.45,67.60022668160008,214.24183380064412,-62.16577483977907,11.628114588262507,31.413298609115436,-7.420391469011318,7.361717418333667,17.843364651454984,-4.1263555759466515,17.73791943370812,43.538810768690304,-10.4291029837077,4.079730810365224,11.389505942450793,-2.5462249833679462
P17,1,0.13,0.02,0.52,0.33,59.018501998789006,121.58993128241285,-32.45642422340536,45.84510597188469,129.70653286440708,-40.77628496442026,540.0553387001077,1589.563721078815,-388.7408827286295,69.09301963474604,120.62977840964437,-16.84755991355086,14.276903586137758,22.356704847673505,-3.502832579076672
P17,2,0.19,0.03,0.47,0.31,78.25682159720768,143.8452868353173,-39.81055192198486,21.393480873713923,39.97923914311673,-8.85694944083971,399.612055480697,641.2275359385036,-134.54744549607983,48.76544959381235,92.85864685278348,-16.165567434282114,16.652501323782175,29.036751288349684,-5.904849749745079
P17,3,0.23,0.02,0.47,0.28,197.54798632226363,749.5064417397214,-249.2915257022413,35.6897045909237,65.63559355547568,-17.75643151953155,234.04110128998408,485.23138019329525,-127.93472264647072,49.70543049977921,80.1275012716775,-18.663374175196093,11.203682538231782,19.663109956805833,-4.023275894879505
P17,4,0.17,0.04,0.44,0.35,74.85506511445409,206.6900939410719,-71.7814195371325,47.90602709240085,147.7371169827665,-34.35563985736917,368.0131087330442,768.613611010859,-183.5752108424207,69.24573102923725,131.29811908074544,-33.74103658750743,18.718720837061145,48.94766036481738,-12.798016911642636
P17,5,0.2,0.05,0.36,0.39,32.68480288345716,91.20993356191792,-24.766749716749345,42.008048561153814,145.82680644535466,-32.42013525799967,415.02735800928997,654.3342634614421,-141.3369476133959,47.81291011813997,100.4799606670102,-16.480464819643874,12.010949038639065,24.04348641905007,-5.491541688129128
P17,6,0.16,0.04,0.41,0.39,54.96831662491457,160.1729052148801,-42.89011717737016,39.40862819056079,95.23975015012014,-22.07867176085948,430.4570374384862,961.3189853056209,-237.9451693774957,44.76316001615584,90.84290226835778,-21.203521016779387,18.307668563082558,30.32532411285637,-5.09779169001703
P17,7,0.26,0.02,0.41,0.31,60.75005278143862,146.97461032161158,-38.571223239674005,22.819802141738922,49.24663407381851,-11.448385319895573,129.67709947508365,278.48076935806597,-71.5643022409597,45.229875640143995,102.43628159801645,-20.151115449005033,9.468056243033223,19.518793471035124,-3.9984709028849226
P17,8,0.15,0.04,0.46,0.35,91.81612427298023,232.6159194336397,-70.23104983523156,15.933003364678374,40.874673900724595,-10.121036477358592,156.7930487806119,271.77287050096675,-64.58046542514516,50.007546023984204,84.78135330256218,-21.105365666726325,17.86470917428887,34.56703474569933,-7.288256147055444
P17,9,0.18,0.03,0.45,0.34,52.96486118061455,131.90480264169813,-39.59605693518677,37.16291953466683,91.76175656955358,-24.028871403675062,237.66288963973065,469.15521479397944,-148.43318030850074,47.50911526019755,126.40885054614867,-22.291694799666303,13.446284985220537,32.54506910079367,-6.806278125560493
P17,10,0.21,0.05,0.4,0.34,44.69402743731331,136.79068880818778,-24.242512296808584,19.15430027280856,72.3336268447042,-18.387847792372003,301.4599815146856,652.3858558408666,-175.9692092603933,59.55820128009027,143.753153123799,-30.187661323071197,14.839482526856257,34.58196020707081,-7.230310125320159
P17,11,0.14,0.04,0.33,0.49,246.65815055785487,609.3946328053116,-211.32006982403405,28.394273430524578,74.30778143448109,-16.349605082130918,389.03943739737815,704.989093686888,-207.87376115934524,94.07373707263197,235.15330055175792,-57.683139082966505,13.643359316439303,27.185429179424876,-6.976176317923554
